时间_s,表面温度_C,表面含水率,环境温度_C,蒸发质量通量_kg_m-2_s,潜热通量_W_m-2,对流通量_W_m-2,净热通量_W_m-2
9356.0000,12.9928,0.7600,49.9040,0.0004,886.1673,922.7811,36.6138
9357.0000,12.9935,0.7600,49.9007,0.0004,886.1453,922.6806,36.5353
9358.0000,12.9943,0.7599,49.8975,0.0004,886.1232,922.5803,36.4571
9359.0000,12.9950,0.7599,49.8942,0.0004,886.1011,922.4802,36.3791
9360.0000,12.9958,0.7599,49.8910,0.0004,886.0789,922.3802,36.3013
9361.0000,12.9967,0.7599,49.8941,0.0004,886.0498,922.4358,36.3860
9362.0000,12.9977,0.7599,49.8973,0.0004,886.0207,922.4893,36.4685
9363.0000,12.9988,0.7598,49.9004,0.0004,885.9918,922.5413,36.5494
9364.0000,12.9999,0.7598,49.9036,0.0004,885.9630,922.5921,36.6291
9365.0000,13.0011,0.7598,49.9067,0.0004,885.9343,922.6419,36.7076
9366.0000,13.0023,0.7598,49.9099,0.0004,885.9057,922.6908,36.7852
9367.0000,13.0035,0.7597,49.9130,0.0004,885.8771,922.7390,36.8619
9368.0000,13.0047,0.7597,49.9162,0.0004,885.8487,922.7865,36.9378
9369.0000,13.0060,0.7597,49.9194,0.0004,885.8203,922.8333,37.0130
9370.0000,13.0073,0.7597,49.9225,0.0004,885.7920,922.8796,37.0876
9371.0000,13.0086,0.7597,49.9256,0.0004,885.7638,922.9253,37.1615
9372.0000,13.0100,0.7596,49.9288,0.0004,885.7357,922.9705,37.2348
9373.0000,13.0113,0.7596,49.9320,0.0004,885.7076,923.0152,37.3076
9374.0000,13.0127,0.7596,49.9351,0.0004,885.6796,923.0595,37.3799
9375.0000,13.0141,0.7596,49.9382,0.0004,885.6517,923.1034,37.4517
9376.0000,13.0155,0.7596,49.9414,0.0004,885.6238,923.1468,37.5229
9377.0000,13.0170,0.7595,49.9445,0.0004,885.5961,923.1899,37.5938
9378.0000,13.0184,0.7595,49.9477,0.0004,885.5684,923.2325,37.6642
9379.0000,13.0199,0.7595,49.9508,0.0004,885.5407,923.2749,37.7342
9380.0000,13.0213,0.7595,49.9540,0.0004,885.5131,923.3169,37.8037
9381.0000,13.0228,0.7595,49.9571,0.0004,885.4856,923.3585,37.8729
9382.0000,13.0243,0.7594,49.9603,0.0004,885.4582,923.3999,37.9417
9383.0000,13.0258,0.7594,49.9635,0.0004,885.4308,923.4410,38.0102
9384.0000,13.0273,0.7594,49.9666,0.0004,885.4035,923.4817,38.0782
9385.0000,13.0289,0.7594,49.9697,0.0004,885.3762,923.5222,38.1460
9386.0000,13.0304,0.7593,49.9729,0.0004,885.3490,923.5624,38.2134
9387.0000,13.0320,0.7593,49.9761,0.0004,885.3219,923.6024,38.2805
9388.0000,13.0335,0.7593,49.9792,0.0004,885.2948,923.6421,38.3473
9389.0000,13.0351,0.7593,49.9823,0.0004,885.2678,923.6815,38.4137
9390.0000,13.0367,0.7593,49.9855,0.0004,885.2408,923.7207,38.4799
9391.0000,13.0383,0.7592,49.9886,0.0004,885.2139,923.7597,38.5458
9392.0000,13.0399,0.7592,49.9918,0.0004,885.1871,923.7985,38.6114
9393.0000,13.0415,0.7592,49.9949,0.0004,885.1603,923.8370,38.6767
9394.0000,13.0431,0.7592,49.9981,0.0004,885.1336,923.8753,38.7417
9395.0000,13.0447,0.7592,50.0012,0.0004,885.1069,923.9134,38.8065
9396.0000,13.0463,0.7591,50.0044,0.0004,885.0803,923.9513,38.8710
9397.0000,13.0480,0.7591,50.0075,0.0004,885.0537,923.9890,38.9352
9398.0000,13.0496,0.7591,50.0107,0.0004,885.0272,924.0265,38.9992
9399.0000,13.0513,0.7591,50.0138,0.0004,885.0008,924.0638,39.0630
9400.0000,13.0530,0.7591,50.0170,0.0004,884.9744,924.1009,39.1265
9401.0000,13.0546,0.7590,50.0202,0.0004,884.9480,924.1378,39.1898
9402.0000,13.0563,0.7590,50.0233,0.0004,884.9217,924.1745,39.2528
9403.0000,13.0580,0.7590,50.0264,0.0004,884.8955,924.2111,39.3156
9404.0000,13.0597,0.7590,50.0296,0.0004,884.8693,924.2475,39.3782
9405.0000,13.0614,0.7590,50.0328,0.0004,884.8432,924.2837,39.4406
9406.0000,13.0631,0.7589,50.0359,0.0004,884.8171,924.3198,39.5027
9407.0000,13.0648,0.7589,50.0390,0.0004,884.7911,924.3557,39.5646
9408.0000,13.0665,0.7589,50.0422,0.0004,884.7651,924.3915,39.6264
9409.0000,13.0683,0.7589,50.0453,0.0004,884.7392,924.4270,39.6879
9410.0000,13.0700,0.7589,50.0485,0.0004,884.7133,924.4625,39.7492
9411.0000,13.0717,0.7589,50.0516,0.0004,884.6875,924.4977,39.8103
9412.0000,13.0735,0.7588,50.0548,0.0004,884.6617,924.5329,39.8712
9413.0000,13.0752,0.7588,50.0579,0.0004,884.6360,924.5679,39.9319
9414.0000,13.0770,0.7588,50.0611,0.0004,884.6103,924.6027,39.9924
9415.0000,13.0788,0.7588,50.0643,0.0004,884.5846,924.6374,40.0527
9416.0000,13.0805,0.7588,50.0674,0.0004,884.5591,924.6719,40.1129
9417.0000,13.0823,0.7587,50.0705,0.0004,884.5335,924.7064,40.1728
9418.0000,13.0841,0.7587,50.0737,0.0004,884.5081,924.7406,40.2326
9419.0000,13.0859,0.7587,50.0769,0.0004,884.4826,924.7748,40.2922
9420.0000,13.0876,0.7587,50.0800,0.0004,884.4572,924.8088,40.3516
9421.0000,13.0894,0.7587,50.0805,0.0004,884.4337,924.7796,40.3459
9422.0000,13.0911,0.7586,50.0811,0.0004,884.4102,924.7511,40.3409
9423.0000,13.0927,0.7586,50.0816,0.0004,884.3866,924.7231,40.3365
9424.0000,13.0944,0.7586,50.0822,0.0004,884.3631,924.6956,40.3325
9425.0000,13.0960,0.7586,50.0827,0.0004,884.3395,924.6684,40.3289
9426.0000,13.0976,0.7586,50.0833,0.0004,884.3159,924.6415,40.3256
9427.0000,13.0993,0.7585,50.0838,0.0004,884.2924,924.6149,40.3225
9428.0000,13.1009,0.7585,50.0844,0.0004,884.2688,924.5884,40.3197
9429.0000,13.1025,0.7585,50.0849,0.0004,884.2452,924.5622,40.3170
9430.0000,13.1041,0.7585,50.0855,0.0004,884.2216,924.5361,40.3145
9431.0000,13.1056,0.7585,50.0861,0.0004,884.1980,924.5102,40.3123
9432.0000,13.1072,0.7585,50.0866,0.0004,884.1744,924.4845,40.3101
9433.0000,13.1088,0.7584,50.0872,0.0004,884.1508,924.4589,40.3081
9434.0000,13.1104,0.7584,50.0877,0.0004,884.1271,924.4334,40.3062
9435.0000,13.1119,0.7584,50.0883,0.0004,884.1035,924.4080,40.3045
9436.0000,13.1135,0.7584,50.0888,0.0004,884.0799,924.3828,40.3029
9437.0000,13.1150,0.7584,50.0893,0.0004,884.0563,924.3576,40.3013
9438.0000,13.1166,0.7583,50.0899,0.0004,884.0327,924.3326,40.2999
9439.0000,13.1181,0.7583,50.0904,0.0004,884.0090,924.3076,40.2985
9440.0000,13.1197,0.7583,50.0910,0.0004,883.9854,924.2827,40.2973
9441.0000,13.1212,0.7583,50.0915,0.0004,883.9618,924.2579,40.2961
9442.0000,13.1228,0.7583,50.0921,0.0004,883.9382,924.2332,40.2950
9443.0000,13.1243,0.7582,50.0926,0.0004,883.9145,924.2085,40.2940
9444.0000,13.1258,0.7582,50.0932,0.0004,883.8909,924.1840,40.2931
9445.0000,13.1274,0.7582,50.0938,0.0004,883.8673,924.1595,40.2922
9446.0000,13.1289,0.7582,50.0943,0.0004,883.8437,924.1350,40.2913
9447.0000,13.1304,0.7582,50.0949,0.0004,883.8200,924.1106,40.2906
9448.0000,13.1319,0.7581,50.0954,0.0004,883.7964,924.0863,40.2899
9449.0000,13.1335,0.7581,50.0960,0.0004,883.7728,924.0620,40.2892
9450.0000,13.1350,0.7581,50.0965,0.0004,883.7492,924.0378,40.2886
9451.0000,13.1365,0.7581,50.0970,0.0004,883.7255,924.0136,40.2881
9452.0000,13.1380,0.7581,50.0976,0.0004,883.7019,923.9895,40.2876
9453.0000,13.1395,0.7581,50.0981,0.0004,883.6783,923.9654,40.2871
9454.0000,13.1410,0.7580,50.0987,0.0004,883.6547,923.9413,40.2867
9455.0000,13.1426,0.7580,50.0992,0.0004,883.6310,923.9173,40.2863
9456.0000,13.1441,0.7580,50.0998,0.0004,883.6074,923.8934,40.2860
9457.0000,13.1456,0.7580,50.1003,0.0004,883.5838,923.8695,40.2857
9458.0000,13.1471,0.7580,50.1009,0.0004,883.5602,923.8456,40.2854
9459.0000,13.1486,0.7579,50.1014,0.0004,883.5366,923.8217,40.2852
9460.0000,13.1501,0.7579,50.1020,0.0004,883.5130,923.7979,40.2850
9461.0000,13.1516,0.7579,50.1026,0.0004,883.4893,923.7742,40.2848
9462.0000,13.1531,0.7579,50.1031,0.0004,883.4657,923.7504,40.2847
9463.0000,13.1546,0.7579,50.1037,0.0004,883.4421,923.7267,40.2846
9464.0000,13.1561,0.7578,50.1042,0.0004,883.4185,923.7030,40.2845
9465.0000,13.1576,0.7578,50.1048,0.0004,883.3949,923.6794,40.2845
9466.0000,13.1591,0.7578,50.1053,0.0004,883.3713,923.6557,40.2845
9467.0000,13.1606,0.7578,50.1058,0.0004,883.3477,923.6321,40.2845
9468.0000,13.1621,0.7578,50.1064,0.0004,883.3241,923.6086,40.2845
9469.0000,13.1635,0.7577,50.1069,0.0004,883.3005,923.5850,40.2845
9470.0000,13.1650,0.7577,50.1075,0.0004,883.2769,923.5615,40.2846
9471.0000,13.1665,0.7577,50.1080,0.0004,883.2533,923.5380,40.2847
9472.0000,13.1680,0.7577,50.1086,0.0004,883.2297,923.5145,40.2849
9473.0000,13.1695,0.7577,50.1091,0.0004,883.2061,923.4911,40.2850
9474.0000,13.1710,0.7576,50.1097,0.0004,883.1825,923.4677,40.2852
9475.0000,13.1725,0.7576,50.1103,0.0004,883.1589,923.4443,40.2853
9476.0000,13.1740,0.7576,50.1108,0.0004,883.1353,923.4209,40.2855
9477.0000,13.1754,0.7576,50.1114,0.0004,883.1118,923.3975,40.2858
9478.0000,13.1769,0.7576,50.1119,0.0004,883.0882,923.3742,40.2860
9479.0000,13.1784,0.7576,50.1125,0.0004,883.0646,923.3509,40.2863
9480.0000,13.1799,0.7575,50.1130,0.0004,883.0410,923.3276,40.2865
9481.0000,13.1814,0.7575,50.1133,0.0004,883.0187,923.2994,40.2808
9482.0000,13.1828,0.7575,50.1137,0.0004,882.9963,923.2714,40.2751
9483.0000,13.1843,0.7575,50.1140,0.0004,882.9740,923.2435,40.2695
9484.0000,13.1858,0.7575,50.1144,0.0004,882.9516,923.2156,40.2640
9485.0000,13.1872,0.7574,50.1148,0.0004,882.9292,923.1878,40.2586
9486.0000,13.1887,0.7574,50.1151,0.0004,882.9068,923.1601,40.2533
9487.0000,13.1902,0.7574,50.1155,0.0004,882.8844,923.1324,40.2479
9488.0000,13.1916,0.7574,50.1158,0.0004,882.8620,923.1047,40.2427
9489.0000,13.1931,0.7574,50.1161,0.0004,882.8396,923.0771,40.2375
9490.0000,13.1945,0.7573,50.1165,0.0004,882.8172,923.0495,40.2323
9491.0000,13.1960,0.7573,50.1168,0.0004,882.7948,923.0220,40.2272
9492.0000,13.1974,0.7573,50.1172,0.0004,882.7723,922.9945,40.2221
9493.0000,13.1989,0.7573,50.1176,0.0004,882.7499,922.9670,40.2171
9494.0000,13.2003,0.7573,50.1179,0.0004,882.7275,922.9396,40.2121
9495.0000,13.2018,0.7572,50.1183,0.0004,882.7050,922.9122,40.2072
9496.0000,13.2032,0.7572,50.1186,0.0004,882.6826,922.8848,40.2023
9497.0000,13.2046,0.7572,50.1189,0.0004,882.6601,922.8575,40.1974
9498.0000,13.2061,0.7572,50.1193,0.0004,882.6377,922.8302,40.1925
9499.0000,13.2075,0.7572,50.1197,0.0004,882.6152,922.8029,40.1877
9500.0000,13.2090,0.7572,50.1200,0.0004,882.5928,922.7757,40.1829
9501.0000,13.2104,0.7571,50.1204,0.0004,882.5703,922.7485,40.1782
9502.0000,13.2118,0.7571,50.1207,0.0004,882.5478,922.7213,40.1735
9503.0000,13.2133,0.7571,50.1210,0.0004,882.5254,922.6941,40.1688
9504.0000,13.2147,0.7571,50.1214,0.0004,882.5029,922.6670,40.1641
9505.0000,13.2162,0.7571,50.1217,0.0004,882.4804,922.6399,40.1595
9506.0000,13.2176,0.7570,50.1221,0.0004,882.4579,922.6128,40.1549
9507.0000,13.2190,0.7570,50.1225,0.0004,882.4355,922.5857,40.1503
9508.0000,13.2205,0.7570,50.1228,0.0004,882.4130,922.5587,40.1457
9509.0000,13.2219,0.7570,50.1232,0.0004,882.3905,922.5317,40.1412
9510.0000,13.2233,0.7570,50.1235,0.0004,882.3680,922.5047,40.1367
9511.0000,13.2247,0.7569,50.1238,0.0004,882.3455,922.4777,40.1322
9512.0000,13.2262,0.7569,50.1242,0.0004,882.3230,922.4508,40.1277
9513.0000,13.2276,0.7569,50.1245,0.0004,882.3005,922.4238,40.1233
9514.0000,13.2290,0.7569,50.1249,0.0004,882.2780,922.3969,40.1189
9515.0000,13.2304,0.7569,50.1253,0.0004,882.2555,922.3700,40.1145
9516.0000,13.2319,0.7568,50.1256,0.0004,882.2330,922.3432,40.1101
9517.0000,13.2333,0.7568,50.1260,0.0004,882.2105,922.3163,40.1058
9518.0000,13.2347,0.7568,50.1263,0.0004,882.1880,922.2895,40.1014
9519.0000,13.2361,0.7568,50.1266,0.0004,882.1655,922.2627,40.0971
9520.0000,13.2376,0.7568,50.1270,0.0004,882.1430,922.2359,40.0928
9521.0000,13.2390,0.7567,50.1273,0.0004,882.1205,922.2091,40.0886
9522.0000,13.2404,0.7567,50.1277,0.0004,882.0980,922.1823,40.0843
9523.0000,13.2418,0.7567,50.1281,0.0004,882.0755,922.1556,40.0801
9524.0000,13.2432,0.7567,50.1284,0.0004,882.0530,922.1288,40.0759
9525.0000,13.2447,0.7567,50.1288,0.0004,882.0304,922.1021,40.0717
9526.0000,13.2461,0.7567,50.1291,0.0004,882.0079,922.0754,40.0675
9527.0000,13.2475,0.7566,50.1294,0.0004,881.9854,922.0488,40.0634
9528.0000,13.2489,0.7566,50.1298,0.0004,881.9629,922.0221,40.0592
9529.0000,13.2503,0.7566,50.1302,0.0004,881.9404,921.9954,40.0551
9530.0000,13.2517,0.7566,50.1305,0.0004,881.9178,921.9688,40.0510
9531.0000,13.2532,0.7566,50.1309,0.0004,881.8953,921.9422,40.0469
9532.0000,13.2546,0.7565,50.1312,0.0004,881.8728,921.9156,40.0428
9533.0000,13.2560,0.7565,50.1315,0.0004,881.8502,921.8890,40.0388
9534.0000,13.2574,0.7565,50.1319,0.0004,881.8277,921.8624,40.0347
9535.0000,13.2588,0.7565,50.1322,0.0004,881.8052,921.8359,40.0307
9536.0000,13.2602,0.7565,50.1326,0.0004,881.7826,921.8093,40.0267
9537.0000,13.2616,0.7564,50.1330,0.0004,881.7601,921.7828,40.0227
9538.0000,13.2630,0.7564,50.1333,0.0004,881.7376,921.7563,40.0187
9539.0000,13.2645,0.7564,50.1337,0.0004,881.7150,921.7298,40.0147
9540.0000,13.2659,0.7564,50.1340,0.0004,881.6925,921.7033,40.0108
9541.0000,13.2671,0.7564,50.1285,0.0004,881.6621,921.5344,39.8723
9542.0000,13.2683,0.7563,50.1230,0.0004,881.6317,921.3674,39.7357
9543.0000,13.2694,0.7563,50.1175,0.0004,881.6012,921.2018,39.6006
9544.0000,13.2705,0.7563,50.1120,0.0004,881.5707,921.0373,39.4666
9545.0000,13.2715,0.7563,50.1065,0.0004,881.5401,920.8738,39.3336
9546.0000,13.2726,0.7563,50.1010,0.0004,881.5095,920.7111,39.2016
9547.0000,13.2735,0.7562,50.0955,0.0004,881.4788,920.5493,39.0704
9548.0000,13.2745,0.7562,50.0900,0.0004,881.4481,920.3881,38.9400
9549.0000,13.2754,0.7562,50.0845,0.0004,881.4173,920.2276,38.8103
9550.0000,13.2763,0.7562,50.0790,0.0004,881.3864,920.0678,38.6814
9551.0000,13.2772,0.7562,50.0735,0.0004,881.3554,919.9085,38.5530
9552.0000,13.2780,0.7562,50.0680,0.0004,881.3244,919.7498,38.4253
9553.0000,13.2788,0.7561,50.0625,0.0004,881.2934,919.5916,38.2982
9554.0000,13.2796,0.7561,50.0570,0.0004,881.2622,919.4339,38.1717
9555.0000,13.2804,0.7561,50.0515,0.0004,881.2310,919.2767,38.0457
9556.0000,13.2812,0.7561,50.0460,0.0004,881.1997,919.1199,37.9202
9557.0000,13.2820,0.7561,50.0405,0.0004,881.1684,918.9636,37.7953
9558.0000,13.2827,0.7560,50.0350,0.0004,881.1369,918.8078,37.6708
9559.0000,13.2834,0.7560,50.0295,0.0004,881.1054,918.6523,37.5469
9560.0000,13.2841,0.7560,50.0240,0.0004,881.0739,918.4972,37.4234
9561.0000,13.2848,0.7560,50.0185,0.0004,881.0423,918.3426,37.3003
9562.0000,13.2855,0.7560,50.0130,0.0004,881.0106,918.1883,37.1777
9563.0000,13.2861,0.7559,50.0075,0.0004,880.9788,918.0344,37.0556
9564.0000,13.2868,0.7559,50.0020,0.0004,880.9470,917.8808,36.9338
9565.0000,13.2874,0.7559,49.9965,0.0004,880.9151,917.7276,36.8125
9566.0000,13.2880,0.7559,49.9910,0.0004,880.8831,917.5747,36.6916
9567.0000,13.2886,0.7558,49.9855,0.0004,880.8511,917.4222,36.5711
9568.0000,13.2892,0.7558,49.9800,0.0004,880.8190,917.2700,36.4510
9569.0000,13.2898,0.7558,49.9745,0.0004,880.7868,917.1181,36.3312
9570.0000,13.2903,0.7558,49.9690,0.0004,880.7546,916.9665,36.2119
9571.0000,13.2909,0.7558,49.9635,0.0004,880.7223,916.8152,36.0929
9572.0000,13.2914,0.7557,49.9580,0.0004,880.6900,916.6642,35.9742
9573.0000,13.2920,0.7557,49.9525,0.0004,880.6575,916.5135,35.8560
9574.0000,13.2925,0.7557,49.9470,0.0004,880.6250,916.3631,35.7380
9575.0000,13.2930,0.7557,49.9415,0.0004,880.5925,916.2129,35.6204
9576.0000,13.2935,0.7557,49.9360,0.0004,880.5598,916.0631,35.5032
9577.0000,13.2940,0.7556,49.9305,0.0004,880.5272,915.9135,35.3863
9578.0000,13.2944,0.7556,49.9250,0.0004,880.4944,915.7641,35.2697
9579.0000,13.2949,0.7556,49.9195,0.0004,880.4616,915.6150,35.1535
9580.0000,13.2954,0.7556,49.9140,0.0004,880.4287,915.4662,35.0375
9581.0000,13.2958,0.7556,49.9085,0.0004,880.3957,915.3177,34.9219
9582.0000,13.2962,0.7555,49.9030,0.0004,880.3627,915.1693,34.8066
9583.0000,13.2967,0.7555,49.8975,0.0004,880.3297,915.0212,34.6916
9584.0000,13.2971,0.7555,49.8920,0.0004,880.2965,914.8734,34.5769
9585.0000,13.2975,0.7555,49.8865,0.0004,880.2633,914.7258,34.4625
9586.0000,13.2979,0.7555,49.8810,0.0004,880.2300,914.5784,34.3484
9587.0000,13.2982,0.7554,49.8755,0.0004,880.1967,914.4313,34.2346
9588.0000,13.2986,0.7554,49.8700,0.0004,880.1633,914.2844,34.1210
9589.0000,13.2990,0.7554,49.8645,0.0004,880.1299,914.1377,34.0078
9590.0000,13.2994,0.7554,49.8590,0.0004,880.0963,913.9912,33.8948
9591.0000,13.2997,0.7553,49.8535,0.0004,880.0628,913.8449,33.7822
9592.0000,13.3000,0.7553,49.8480,0.0004,880.0291,913.6989,33.6698
9593.0000,13.3004,0.7553,49.8425,0.0004,879.9954,913.5530,33.5576
9594.0000,13.3007,0.7553,49.8370,0.0004,879.9616,913.4074,33.4458
9595.0000,13.3010,0.7553,49.8315,0.0004,879.9278,913.2620,33.3342
9596.0000,13.3013,0.7552,49.8260,0.0004,879.8939,913.1168,33.2228
9597.0000,13.3016,0.7552,49.8205,0.0004,879.8600,912.9717,33.1118
9598.0000,13.3019,0.7552,49.8150,0.0004,879.8260,912.8269,33.0010
9599.0000,13.3022,0.7552,49.8095,0.0004,879.7919,912.6823,32.8904
9600.0000,13.3025,0.7551,49.8040,0.0004,879.7577,912.5379,32.7801
9601.0000,13.3031,0.7551,49.8107,0.0004,879.7315,912.6911,32.9597
9602.0000,13.3038,0.7551,49.8175,0.0004,879.7053,912.8406,33.1353
9603.0000,13.3047,0.7551,49.8242,0.0004,879.6792,912.9873,33.3081
9604.0000,13.3057,0.7551,49.8309,0.0004,879.6532,913.1318,33.4786
9605.0000,13.3067,0.7550,49.8377,0.0004,879.6272,913.2743,33.6471
9606.0000,13.3078,0.7550,49.8444,0.0004,879.6014,913.4153,33.8139
9607.0000,13.3089,0.7550,49.8511,0.0004,879.5757,913.5548,33.9791
9608.0000,13.3102,0.7550,49.8579,0.0004,879.5501,913.6929,34.1428
9609.0000,13.3114,0.7549,49.8646,0.0004,879.5246,913.8298,34.3052
9610.0000,13.3127,0.7549,49.8713,0.0004,879.4993,913.9656,34.4663
9611.0000,13.3141,0.7549,49.8781,0.0004,879.4740,914.1003,34.6263
9612.0000,13.3154,0.7549,49.8848,0.0004,879.4488,914.2340,34.7851
9613.0000,13.3169,0.7549,49.8915,0.0004,879.4238,914.3667,34.9429
9614.0000,13.3183,0.7548,49.8983,0.0004,879.3989,914.4986,35.0997
9615.0000,13.3198,0.7548,49.9050,0.0004,879.3741,914.6296,35.2555
9616.0000,13.3213,0.7548,49.9117,0.0004,879.3493,914.7598,35.4105
9617.0000,13.3229,0.7548,49.9185,0.0004,879.3247,914.8892,35.5645
9618.0000,13.3245,0.7548,49.9252,0.0004,879.3002,915.0179,35.7177
9619.0000,13.3261,0.7547,49.9319,0.0004,879.2758,915.1459,35.8701
9620.0000,13.3277,0.7547,49.9387,0.0004,879.2516,915.2732,36.0216
9621.0000,13.3294,0.7547,49.9454,0.0004,879.2274,915.3998,36.1725
9622.0000,13.3311,0.7547,49.9521,0.0004,879.2033,915.5259,36.3225
9623.0000,13.3328,0.7547,49.9589,0.0004,879.1793,915.6512,36.4719
9624.0000,13.3346,0.7546,49.9656,0.0004,879.1555,915.7760,36.6206
9625.0000,13.3363,0.7546,49.9723,0.0004,879.1317,915.9003,36.7685
9626.0000,13.3381,0.7546,49.9791,0.0004,879.1081,916.0239,36.9159
9627.0000,13.3399,0.7546,49.9858,0.0004,879.0845,916.1471,37.0625
9628.0000,13.3417,0.7546,49.9925,0.0004,879.0611,916.2697,37.2086
9629.0000,13.3436,0.7545,49.9993,0.0004,879.0377,916.3917,37.3540
9630.0000,13.3455,0.7545,50.0060,0.0004,879.0145,916.5133,37.4989
9631.0000,13.3474,0.7545,50.0127,0.0004,878.9913,916.6344,37.6431
9632.0000,13.3493,0.7545,50.0195,0.0004,878.9683,916.7550,37.7868
9633.0000,13.3512,0.7545,50.0262,0.0004,878.9453,916.8752,37.9299
9634.0000,13.3531,0.7544,50.0329,0.0004,878.9225,916.9949,38.0724
9635.0000,13.3551,0.7544,50.0397,0.0004,878.8997,917.1142,38.2145
9636.0000,13.3571,0.7544,50.0464,0.0004,878.8771,917.2330,38.3560
9637.0000,13.3591,0.7544,50.0531,0.0004,878.8545,917.3514,38.4969
9638.0000,13.3611,0.7544,50.0599,0.0004,878.8321,917.4695,38.6374
9639.0000,13.3631,0.7543,50.0666,0.0004,878.8097,917.5871,38.7774
9640.0000,13.3652,0.7543,50.0733,0.0004,878.7874,917.7043,38.9168
9641.0000,13.3672,0.7543,50.0801,0.0004,878.7653,917.8211,39.0558
9642.0000,13.3693,0.7543,50.0868,0.0004,878.7432,917.9375,39.1943
9643.0000,13.3714,0.7543,50.0935,0.0004,878.7212,918.0536,39.3324
9644.0000,13.3735,0.7542,50.1003,0.0004,878.6993,918.1693,39.4699
9645.0000,13.3756,0.7542,50.1070,0.0004,878.6775,918.2846,39.6071
9646.0000,13.3777,0.7542,50.1137,0.0004,878.6558,918.3996,39.7438
9647.0000,13.3799,0.7542,50.1205,0.0004,878.6342,918.5142,39.8800
9648.0000,13.3821,0.7542,50.1272,0.0004,878.6127,918.6285,40.0158
9649.0000,13.3842,0.7542,50.1339,0.0004,878.5913,918.7425,40.1512
9650.0000,13.3864,0.7541,50.1407,0.0004,878.5700,918.8561,40.2861
9651.0000,13.3886,0.7541,50.1474,0.0004,878.5488,918.9694,40.4207
9652.0000,13.3908,0.7541,50.1541,0.0004,878.5276,919.0824,40.5548
9653.0000,13.3931,0.7541,50.1609,0.0004,878.5066,919.1951,40.6885
9654.0000,13.3953,0.7541,50.1676,0.0004,878.4856,919.3075,40.8219
9655.0000,13.3976,0.7540,50.1743,0.0004,878.4647,919.4196,40.9548
9656.0000,13.3998,0.7540,50.1811,0.0004,878.4440,919.5313,41.0874
9657.0000,13.4021,0.7540,50.1878,0.0004,878.4233,919.6428,41.2195
9658.0000,13.4044,0.7540,50.1945,0.0004,878.4027,919.7540,41.3513
9659.0000,13.4067,0.7540,50.2013,0.0004,878.3822,919.8649,41.4827
9660.0000,13.4090,0.7540,50.2080,0.0004,878.3617,919.9755,41.6138
9661.0000,13.4109,0.7539,50.2023,0.0004,878.3466,919.7834,41.4368
9662.0000,13.4128,0.7539,50.1966,0.0004,878.3313,919.5953,41.2640
9663.0000,13.4144,0.7539,50.1908,0.0004,878.3158,919.4101,41.0942
9664.0000,13.4160,0.7539,50.1851,0.0004,878.3002,919.2271,40.9269
9665.0000,13.4176,0.7539,50.1794,0.0004,878.2844,919.0461,40.7616
9666.0000,13.4190,0.7538,50.1737,0.0004,878.2685,918.8667,40.5982
9667.0000,13.4204,0.7538,50.1680,0.0004,878.2524,918.6889,40.4364
9668.0000,13.4218,0.7538,50.1623,0.0004,878.2362,918.5124,40.2762
9669.0000,13.4231,0.7538,50.1565,0.0004,878.2198,918.3371,40.1173
9670.0000,13.4243,0.7538,50.1508,0.0004,878.2033,918.1630,39.9597
9671.0000,13.4255,0.7538,50.1451,0.0004,878.1867,917.9899,39.8032
9672.0000,13.4267,0.7537,50.1394,0.0004,878.1699,917.8178,39.6480
9673.0000,13.4278,0.7537,50.1337,0.0004,878.1530,917.6467,39.4937
9674.0000,13.4289,0.7537,50.1280,0.0004,878.1359,917.4765,39.3405
9675.0000,13.4300,0.7537,50.1223,0.0004,878.1188,917.3071,39.1883
9676.0000,13.4310,0.7537,50.1165,0.0004,878.1015,917.1385,39.0370
9677.0000,13.4320,0.7536,50.1108,0.0004,878.0840,916.9706,38.8866
9678.0000,13.4330,0.7536,50.1051,0.0004,878.0665,916.8035,38.7370
9679.0000,13.4339,0.7536,50.0994,0.0004,878.0488,916.6371,38.5883
9680.0000,13.4348,0.7536,50.0937,0.0004,878.0310,916.4713,38.4403
9681.0000,13.4357,0.7536,50.0879,0.0004,878.0131,916.3062,38.2931
9682.0000,13.4366,0.7535,50.0822,0.0004,877.9951,916.1417,38.1466
9683.0000,13.4374,0.7535,50.0765,0.0004,877.9770,915.9778,38.0008
9684.0000,13.4382,0.7535,50.0708,0.0004,877.9587,915.8145,37.8558
9685.0000,13.4390,0.7535,50.0651,0.0004,877.9403,915.6517,37.7114
9686.0000,13.4398,0.7535,50.0594,0.0004,877.9219,915.4895,37.5676
9687.0000,13.4405,0.7534,50.0536,0.0004,877.9033,915.3278,37.4245
9688.0000,13.4413,0.7534,50.0479,0.0004,877.8846,915.1666,37.2820
9689.0000,13.4420,0.7534,50.0422,0.0004,877.8657,915.0059,37.1401
9690.0000,13.4427,0.7534,50.0365,0.0004,877.8468,914.8457,36.9988
9691.0000,13.4433,0.7534,50.0308,0.0004,877.8278,914.6859,36.8581
9692.0000,13.4440,0.7533,50.0251,0.0004,877.8087,914.5266,36.7180
9693.0000,13.4446,0.7533,50.0194,0.0004,877.7894,914.3678,36.5783
9694.0000,13.4453,0.7533,50.0136,0.0004,877.7701,914.2093,36.4393
