时间_s,中心基线,中心残留ALE,表面基线,表面残留ALE,中心差值,表面差值,材料平均含水率_基线,材料平均含水率_残留ALE
157140.0000,0.1666,0.1611,0.0538,0.0534,-0.0055,-0.0004,0.1296,0.1259
157200.0000,0.1666,0.1611,0.0538,0.0533,-0.0055,-0.0004,0.1296,0.1259
157260.0000,0.1666,0.1611,0.0537,0.0533,-0.0055,-0.0004,0.1295,0.1258
157320.0000,0.1665,0.1610,0.0537,0.0533,-0.0055,-0.0004,0.1295,0.1258
157380.0000,0.1665,0.1610,0.0537,0.0533,-0.0055,-0.0004,0.1295,0.1258
157440.0000,0.1664,0.1609,0.0537,0.0533,-0.0055,-0.0004,0.1294,0.1257
157500.0000,0.1664,0.1609,0.0537,0.0533,-0.0055,-0.0004,0.1294,0.1257
157560.0000,0.1663,0.1609,0.0537,0.0533,-0.0055,-0.0004,0.1294,0.1257
157620.0000,0.1663,0.1608,0.0537,0.0533,-0.0055,-0.0004,0.1294,0.1257
157680.0000,0.1662,0.1608,0.0537,0.0533,-0.0055,-0.0004,0.1293,0.1256
157740.0000,0.1662,0.1607,0.0537,0.0533,-0.0055,-0.0004,0.1293,0.1256
157800.0000,0.1662,0.1607,0.0537,0.0533,-0.0055,-0.0004,0.1293,0.1256
157860.0000,0.1661,0.1607,0.0537,0.0533,-0.0055,-0.0004,0.1292,0.1256
157920.0000,0.1661,0.1606,0.0537,0.0533,-0.0054,-0.0004,0.1292,0.1255
157980.0000,0.1660,0.1606,0.0537,0.0533,-0.0054,-0.0004,0.1292,0.1255
158040.0000,0.1660,0.1605,0.0537,0.0533,-0.0054,-0.0004,0.1291,0.1255
158100.0000,0.1659,0.1605,0.0537,0.0533,-0.0054,-0.0004,0.1291,0.1255
158160.0000,0.1659,0.1605,0.0537,0.0533,-0.0054,-0.0004,0.1291,0.1254
158220.0000,0.1658,0.1604,0.0537,0.0533,-0.0054,-0.0004,0.1291,0.1254
158280.0000,0.1658,0.1604,0.0537,0.0533,-0.0054,-0.0004,0.1290,0.1254
158340.0000,0.1658,0.1603,0.0537,0.0533,-0.0054,-0.0004,0.1290,0.1253
158400.0000,0.1657,0.1603,0.0537,0.0533,-0.0054,-0.0004,0.1290,0.1253
158460.0000,0.1657,0.1603,0.0537,0.0533,-0.0054,-0.0004,0.1289,0.1253
158520.0000,0.1656,0.1602,0.0537,0.0533,-0.0054,-0.0004,0.1289,0.1253
158580.0000,0.1656,0.1602,0.0537,0.0533,-0.0054,-0.0004,0.1289,0.1252
158640.0000,0.1655,0.1601,0.0537,0.0533,-0.0054,-0.0004,0.1288,0.1252
158700.0000,0.1655,0.1601,0.0537,0.0533,-0.0054,-0.0004,0.1288,0.1252
158760.0000,0.1654,0.1601,0.0537,0.0533,-0.0054,-0.0004,0.1288,0.1252
158820.0000,0.1654,0.1600,0.0537,0.0533,-0.0054,-0.0004,0.1288,0.1251
158880.0000,0.1654,0.1600,0.0537,0.0533,-0.0054,-0.0004,0.1287,0.1251
158940.0000,0.1653,0.1600,0.0537,0.0533,-0.0054,-0.0004,0.1287,0.1251
159000.0000,0.1653,0.1599,0.0537,0.0533,-0.0054,-0.0004,0.1287,0.1251
159060.0000,0.1652,0.1599,0.0537,0.0533,-0.0054,-0.0004,0.1286,0.1250
159120.0000,0.1652,0.1598,0.0536,0.0533,-0.0054,-0.0004,0.1286,0.1250
159180.0000,0.1651,0.1598,0.0536,0.0533,-0.0053,-0.0004,0.1286,0.1250
159240.0000,0.1651,0.1598,0.0536,0.0533,-0.0053,-0.0004,0.1286,0.1250
159300.0000,0.1651,0.1597,0.0536,0.0533,-0.0053,-0.0004,0.1285,0.1249
159360.0000,0.1650,0.1597,0.0536,0.0533,-0.0053,-0.0004,0.1285,0.1249
159420.0000,0.1650,0.1596,0.0536,0.0532,-0.0053,-0.0004,0.1285,0.1249
159480.0000,0.1649,0.1596,0.0536,0.0532,-0.0053,-0.0004,0.1284,0.1249
159540.0000,0.1649,0.1596,0.0536,0.0532,-0.0053,-0.0004,0.1284,0.1248
159600.0000,0.1648,0.1595,0.0536,0.0532,-0.0053,-0.0004,0.1284,0.1248
159660.0000,0.1648,0.1595,0.0536,0.0532,-0.0053,-0.0004,0.1284,0.1248
159720.0000,0.1648,0.1594,0.0536,0.0532,-0.0053,-0.0004,0.1283,0.1247
159780.0000,0.1647,0.1594,0.0536,0.0532,-0.0053,-0.0004,0.1283,0.1247
159840.0000,0.1647,0.1594,0.0536,0.0532,-0.0053,-0.0004,0.1283,0.1247
159900.0000,0.1646,0.1593,0.0536,0.0532,-0.0053,-0.0004,0.1282,0.1247
159960.0000,0.1646,0.1593,0.0536,0.0532,-0.0053,-0.0004,0.1282,0.1246
160020.0000,0.1645,0.1593,0.0536,0.0532,-0.0053,-0.0004,0.1282,0.1246
160080.0000,0.1645,0.1592,0.0536,0.0532,-0.0053,-0.0004,0.1282,0.1246
160140.0000,0.1645,0.1592,0.0536,0.0532,-0.0053,-0.0004,0.1281,0.1246
160200.0000,0.1644,0.1591,0.0536,0.0532,-0.0053,-0.0004,0.1281,0.1245
160260.0000,0.1644,0.1591,0.0536,0.0532,-0.0053,-0.0004,0.1281,0.1245
160320.0000,0.1643,0.1591,0.0536,0.0532,-0.0053,-0.0004,0.1280,0.1245
160380.0000,0.1643,0.1590,0.0536,0.0532,-0.0053,-0.0004,0.1280,0.1245
160440.0000,0.1642,0.1590,0.0536,0.0532,-0.0052,-0.0004,0.1280,0.1244
160500.0000,0.1642,0.1590,0.0536,0.0532,-0.0052,-0.0004,0.1279,0.1244
160560.0000,0.1642,0.1589,0.0536,0.0532,-0.0052,-0.0004,0.1279,0.1244
160620.0000,0.1641,0.1589,0.0536,0.0532,-0.0052,-0.0004,0.1279,0.1244
160680.0000,0.1641,0.1588,0.0536,0.0532,-0.0052,-0.0004,0.1279,0.1243
160740.0000,0.1640,0.1588,0.0536,0.0532,-0.0052,-0.0004,0.1278,0.1243
160800.0000,0.1640,0.1588,0.0536,0.0532,-0.0052,-0.0004,0.1278,0.1243
160860.0000,0.1639,0.1587,0.0536,0.0532,-0.0052,-0.0004,0.1278,0.1243
160920.0000,0.1639,0.1587,0.0536,0.0532,-0.0052,-0.0004,0.1277,0.1242
160980.0000,0.1639,0.1586,0.0535,0.0532,-0.0052,-0.0004,0.1277,0.1242
161040.0000,0.1638,0.1586,0.0535,0.0532,-0.0052,-0.0004,0.1277,0.1242
161100.0000,0.1638,0.1586,0.0535,0.0532,-0.0052,-0.0004,0.1277,0.1242
161160.0000,0.1637,0.1585,0.0535,0.0532,-0.0052,-0.0004,0.1276,0.1241
161220.0000,0.1637,0.1585,0.0535,0.0532,-0.0052,-0.0004,0.1276,0.1241
161280.0000,0.1636,0.1585,0.0535,0.0532,-0.0052,-0.0004,0.1276,0.1241
161340.0000,0.1636,0.1584,0.0535,0.0532,-0.0052,-0.0004,0.1276,0.1241
161400.0000,0.1636,0.1584,0.0535,0.0532,-0.0052,-0.0004,0.1275,0.1240
161460.0000,0.1635,0.1583,0.0535,0.0532,-0.0052,-0.0004,0.1275,0.1240
161520.0000,0.1635,0.1583,0.0535,0.0532,-0.0052,-0.0004,0.1275,0.1240
161580.0000,0.1634,0.1583,0.0535,0.0532,-0.0052,-0.0004,0.1274,0.1240
161640.0000,0.1634,0.1582,0.0535,0.0532,-0.0052,-0.0004,0.1274,0.1239
161700.0000,0.1634,0.1582,0.0535,0.0531,-0.0052,-0.0004,0.1274,0.1239
161760.0000,0.1633,0.1582,0.0535,0.0531,-0.0051,-0.0004,0.1274,0.1239
161820.0000,0.1633,0.1581,0.0535,0.0531,-0.0051,-0.0004,0.1273,0.1239
161880.0000,0.1632,0.1581,0.0535,0.0531,-0.0051,-0.0004,0.1273,0.1238
161940.0000,0.1632,0.1580,0.0535,0.0531,-0.0051,-0.0004,0.1273,0.1238
162000.0000,0.1631,0.1580,0.0535,0.0531,-0.0051,-0.0004,0.1272,0.1238
162060.0000,0.1631,0.1580,0.0535,0.0531,-0.0051,-0.0004,0.1272,0.1238
162120.0000,0.1631,0.1579,0.0535,0.0531,-0.0051,-0.0004,0.1272,0.1237
162180.0000,0.1630,0.1579,0.0535,0.0531,-0.0051,-0.0004,0.1272,0.1237
162240.0000,0.1630,0.1579,0.0535,0.0531,-0.0051,-0.0004,0.1271,0.1237
162300.0000,0.1629,0.1578,0.0535,0.0531,-0.0051,-0.0004,0.1271,0.1237
162360.0000,0.1629,0.1578,0.0535,0.0531,-0.0051,-0.0004,0.1271,0.1236
162420.0000,0.1629,0.1577,0.0535,0.0531,-0.0051,-0.0004,0.1270,0.1236
162480.0000,0.1628,0.1577,0.0535,0.0531,-0.0051,-0.0004,0.1270,0.1236
162540.0000,0.1628,0.1577,0.0535,0.0531,-0.0051,-0.0004,0.1270,0.1236
162600.0000,0.1627,0.1576,0.0535,0.0531,-0.0051,-0.0004,0.1270,0.1235
162660.0000,0.1627,0.1576,0.0535,0.0531,-0.0051,-0.0004,0.1269,0.1235
162720.0000,0.1626,0.1576,0.0535,0.0531,-0.0051,-0.0004,0.1269,0.1235
162780.0000,0.1626,0.1575,0.0535,0.0531,-0.0051,-0.0004,0.1269,0.1235
162840.0000,0.1626,0.1575,0.0535,0.0531,-0.0051,-0.0004,0.1269,0.1234
162900.0000,0.1625,0.1575,0.0535,0.0531,-0.0051,-0.0004,0.1268,0.1234
162960.0000,0.1625,0.1574,0.0535,0.0531,-0.0051,-0.0004,0.1268,0.1234
163020.0000,0.1624,0.1574,0.0534,0.0531,-0.0051,-0.0004,0.1268,0.1234
163080.0000,0.1624,0.1573,0.0534,0.0531,-0.0051,-0.0004,0.1267,0.1233
163140.0000,0.1624,0.1573,0.0534,0.0531,-0.0050,-0.0004,0.1267,0.1233
163200.0000,0.1623,0.1573,0.0534,0.0531,-0.0050,-0.0004,0.1267,0.1233
163260.0000,0.1623,0.1572,0.0534,0.0531,-0.0050,-0.0004,0.1267,0.1233
163320.0000,0.1622,0.1572,0.0534,0.0531,-0.0050,-0.0004,0.1266,0.1232
163380.0000,0.1622,0.1572,0.0534,0.0531,-0.0050,-0.0004,0.1266,0.1232
163440.0000,0.1622,0.1571,0.0534,0.0531,-0.0050,-0.0004,0.1266,0.1232
163500.0000,0.1621,0.1571,0.0534,0.0531,-0.0050,-0.0003,0.1266,0.1232
163560.0000,0.1621,0.1571,0.0534,0.0531,-0.0050,-0.0003,0.1265,0.1231
163620.0000,0.1620,0.1570,0.0534,0.0531,-0.0050,-0.0003,0.1265,0.1231
163680.0000,0.1620,0.1570,0.0534,0.0531,-0.0050,-0.0003,0.1265,0.1231
163740.0000,0.1619,0.1569,0.0534,0.0531,-0.0050,-0.0003,0.1264,0.1231
163800.0000,0.1619,0.1569,0.0534,0.0531,-0.0050,-0.0003,0.1264,0.1230
163860.0000,0.1619,0.1569,0.0534,0.0531,-0.0050,-0.0003,0.1264,0.1230
163920.0000,0.1618,0.1568,0.0534,0.0531,-0.0050,-0.0003,0.1264,0.1230
163980.0000,0.1618,0.1568,0.0534,0.0531,-0.0050,-0.0003,0.1263,0.1230
164040.0000,0.1617,0.1568,0.0534,0.0531,-0.0050,-0.0003,0.1263,0.1229
164100.0000,0.1617,0.1567,0.0534,0.0531,-0.0050,-0.0003,0.1263,0.1229
164160.0000,0.1617,0.1567,0.0534,0.0530,-0.0050,-0.0003,0.1263,0.1229
164220.0000,0.1616,0.1567,0.0534,0.0530,-0.0050,-0.0003,0.1262,0.1229
164280.0000,0.1616,0.1566,0.0534,0.0530,-0.0050,-0.0003,0.1262,0.1228
164340.0000,0.1615,0.1566,0.0534,0.0530,-0.0050,-0.0003,0.1262,0.1228
164400.0000,0.1615,0.1565,0.0534,0.0530,-0.0050,-0.0003,0.1261,0.1228
164460.0000,0.1615,0.1565,0.0534,0.0530,-0.0050,-0.0003,0.1261,0.1228
164520.0000,0.1614,0.1565,0.0534,0.0530,-0.0050,-0.0003,0.1261,0.1227
164580.0000,0.1614,0.1564,0.0534,0.0530,-0.0049,-0.0003,0.1261,0.1227
164640.0000,0.1613,0.1564,0.0534,0.0530,-0.0049,-0.0003,0.1260,0.1227
164700.0000,0.1613,0.1564,0.0534,0.0530,-0.0049,-0.0003,0.1260,0.1227
164760.0000,0.1613,0.1563,0.0534,0.0530,-0.0049,-0.0003,0.1260,0.1226
164820.0000,0.1612,0.1563,0.0534,0.0530,-0.0049,-0.0003,0.1260,0.1226
164880.0000,0.1612,0.1563,0.0534,0.0530,-0.0049,-0.0003,0.1259,0.1226
164940.0000,0.1611,0.1562,0.0534,0.0530,-0.0049,-0.0003,0.1259,0.1226
165000.0000,0.1611,0.1562,0.0534,0.0530,-0.0049,-0.0003,0.1259,0.1226
165060.0000,0.1611,0.1562,0.0534,0.0530,-0.0049,-0.0003,0.1258,0.1225
165120.0000,0.1610,0.1561,0.0533,0.0530,-0.0049,-0.0003,0.1258,0.1225
165180.0000,0.1610,0.1561,0.0533,0.0530,-0.0049,-0.0003,0.1258,0.1225
165240.0000,0.1609,0.1560,0.0533,0.0530,-0.0049,-0.0003,0.1258,0.1225
165300.0000,0.1609,0.1560,0.0533,0.0530,-0.0049,-0.0003,0.1257,0.1224
165360.0000,0.1609,0.1560,0.0533,0.0530,-0.0049,-0.0003,0.1257,0.1224
165420.0000,0.1608,0.1559,0.0533,0.0530,-0.0049,-0.0003,0.1257,0.1224
165480.0000,0.1608,0.1559,0.0533,0.0530,-0.0049,-0.0003,0.1257,0.1224
165540.0000,0.1607,0.1559,0.0533,0.0530,-0.0049,-0.0003,0.1256,0.1223
165600.0000,0.1607,0.1558,0.0533,0.0530,-0.0049,-0.0003,0.1256,0.1223
165660.0000,0.1607,0.1558,0.0533,0.0530,-0.0049,-0.0003,0.1256,0.1223
165720.0000,0.1606,0.1558,0.0533,0.0530,-0.0049,-0.0003,0.1256,0.1223
165780.0000,0.1606,0.1557,0.0533,0.0530,-0.0049,-0.0003,0.1255,0.1222
165840.0000,0.1605,0.1557,0.0533,0.0530,-0.0049,-0.0003,0.1255,0.1222
165900.0000,0.1605,0.1557,0.0533,0.0530,-0.0049,-0.0003,0.1255,0.1222
165960.0000,0.1605,0.1556,0.0533,0.0530,-0.0049,-0.0003,0.1254,0.1222
166020.0000,0.1604,0.1556,0.0533,0.0530,-0.0048,-0.0003,0.1254,0.1221
166080.0000,0.1604,0.1555,0.0533,0.0530,-0.0048,-0.0003,0.1254,0.1221
166140.0000,0.1604,0.1555,0.0533,0.0530,-0.0048,-0.0003,0.1254,0.1221
166200.0000,0.1603,0.1555,0.0533,0.0530,-0.0048,-0.0003,0.1253,0.1221
166260.0000,0.1603,0.1554,0.0533,0.0530,-0.0048,-0.0003,0.1253,0.1220
166320.0000,0.1602,0.1554,0.0533,0.0530,-0.0048,-0.0003,0.1253,0.1220
166380.0000,0.1602,0.1554,0.0533,0.0530,-0.0048,-0.0003,0.1253,0.1220
166440.0000,0.1602,0.1553,0.0533,0.0530,-0.0048,-0.0003,0.1252,0.1220
166500.0000,0.1601,0.1553,0.0533,0.0530,-0.0048,-0.0003,0.1252,0.1220
166560.0000,0.1601,0.1553,0.0533,0.0530,-0.0048,-0.0003,0.1252,0.1219
166620.0000,0.1600,0.1552,0.0533,0.0530,-0.0048,-0.0003,0.1252,0.1219
166680.0000,0.1600,0.1552,0.0533,0.0529,-0.0048,-0.0003,0.1251,0.1219
166740.0000,0.1600,0.1552,0.0533,0.0529,-0.0048,-0.0003,0.1251,0.1219
166800.0000,0.1599,0.1551,0.0533,0.0529,-0.0048,-0.0003,0.1251,0.1218
166860.0000,0.1599,0.1551,0.0533,0.0529,-0.0048,-0.0003,0.1251,0.1218
166920.0000,0.1598,0.1551,0.0533,0.0529,-0.0048,-0.0003,0.1250,0.1218
166980.0000,0.1598,0.1550,0.0533,0.0529,-0.0048,-0.0003,0.1250,0.1218
167040.0000,0.1598,0.1550,0.0533,0.0529,-0.0048,-0.0003,0.1250,0.1217
167100.0000,0.1597,0.1550,0.0533,0.0529,-0.0048,-0.0003,0.1249,0.1217
167160.0000,0.1597,0.1549,0.0533,0.0529,-0.0048,-0.0003,0.1249,0.1217
167220.0000,0.1597,0.1549,0.0533,0.0529,-0.0048,-0.0003,0.1249,0.1217
167280.0000,0.1596,0.1548,0.0532,0.0529,-0.0048,-0.0003,0.1249,0.1216
167340.0000,0.1596,0.1548,0.0532,0.0529,-0.0048,-0.0003,0.1248,0.1216
167400.0000,0.1595,0.1548,0.0532,0.0529,-0.0048,-0.0003,0.1248,0.1216
167460.0000,0.1595,0.1547,0.0532,0.0529,-0.0048,-0.0003,0.1248,0.1216
167520.0000,0.1595,0.1547,0.0532,0.0529,-0.0047,-0.0003,0.1248,0.1216
167580.0000,0.1594,0.1547,0.0532,0.0529,-0.0047,-0.0003,0.1247,0.1215
167640.0000,0.1594,0.1546,0.0532,0.0529,-0.0047,-0.0003,0.1247,0.1215
167700.0000,0.1593,0.1546,0.0532,0.0529,-0.0047,-0.0003,0.1247,0.1215
167760.0000,0.1593,0.1546,0.0532,0.0529,-0.0047,-0.0003,0.1247,0.1215
167820.0000,0.1593,0.1545,0.0532,0.0529,-0.0047,-0.0003,0.1246,0.1214
167880.0000,0.1592,0.1545,0.0532,0.0529,-0.0047,-0.0003,0.1246,0.1214
167940.0000,0.1592,0.1545,0.0532,0.0529,-0.0047,-0.0003,0.1246,0.1214
168000.0000,0.1592,0.1544,0.0532,0.0529,-0.0047,-0.0003,0.1246,0.1214
168060.0000,0.1591,0.1544,0.0532,0.0529,-0.0047,-0.0003,0.1245,0.1213
168120.0000,0.1591,0.1544,0.0532,0.0529,-0.0047,-0.0003,0.1245,0.1213
168180.0000,0.1590,0.1543,0.0532,0.0529,-0.0047,-0.0003,0.1245,0.1213
168240.0000,0.1590,0.1543,0.0532,0.0529,-0.0047,-0.0003,0.1245,0.1213
168300.0000,0.1590,0.1543,0.0532,0.0529,-0.0047,-0.0003,0.1244,0.1213
168360.0000,0.1589,0.1542,0.0532,0.0529,-0.0047,-0.0003,0.1244,0.1212
168420.0000,0.1589,0.1542,0.0532,0.0529,-0.0047,-0.0003,0.1244,0.1212
168480.0000,0.1588,0.1542,0.0532,0.0529,-0.0047,-0.0003,0.1244,0.1212
168540.0000,0.1588,0.1541,0.0532,0.0529,-0.0047,-0.0003,0.1243,0.1212
168600.0000,0.1588,0.1541,0.0532,0.0529,-0.0047,-0.0003,0.1243,0.1211
168660.0000,0.1587,0.1541,0.0532,0.0529,-0.0047,-0.0003,0.1243,0.1211
168720.0000,0.1587,0.1540,0.0532,0.0529,-0.0047,-0.0003,0.1243,0.1211
168780.0000,0.1587,0.1540,0.0532,0.0529,-0.0047,-0.0003,0.1242,0.1211
168840.0000,0.1586,0.1540,0.0532,0.0529,-0.0047,-0.0003,0.1242,0.1210
168900.0000,0.1586,0.1539,0.0532,0.0529,-0.0047,-0.0003,0.1242,0.1210
168960.0000,0.1585,0.1539,0.0532,0.0529,-0.0047,-0.0003,0.1242,0.1210
169020.0000,0.1585,0.1539,0.0532,0.0529,-0.0047,-0.0003,0.1241,0.1210
169080.0000,0.1585,0.1538,0.0532,0.0529,-0.0046,-0.0003,0.1241,0.1210
169140.0000,0.1584,0.1538,0.0532,0.0529,-0.0046,-0.0003,0.1241,0.1209
169200.0000,0.1584,0.1538,0.0532,0.0529,-0.0046,-0.0003,0.1240,0.1209
169260.0000,0.1584,0.1537,0.0532,0.0529,-0.0046,-0.0003,0.1240,0.1209
169320.0000,0.1583,0.1537,0.0532,0.0529,-0.0046,-0.0003,0.1240,0.1209
169380.0000,0.1583,0.1537,0.0532,0.0528,-0.0046,-0.0003,0.1240,0.1208
169440.0000,0.1582,0.1536,0.0532,0.0528,-0.0046,-0.0003,0.1239,0.1208
169500.0000,0.1582,0.1536,0.0532,0.0528,-0.0046,-0.0003,0.1239,0.1208
169560.0000,0.1582,0.1536,0.0531,0.0528,-0.0046,-0.0003,0.1239,0.1208
169620.0000,0.1581,0.1535,0.0531,0.0528,-0.0046,-0.0003,0.1239,0.1207
169680.0000,0.1581,0.1535,0.0531,0.0528,-0.0046,-0.0003,0.1238,0.1207
169740.0000,0.1581,0.1535,0.0531,0.0528,-0.0046,-0.0003,0.1238,0.1207
169800.0000,0.1580,0.1534,0.0531,0.0528,-0.0046,-0.0003,0.1238,0.1207
169860.0000,0.1580,0.1534,0.0531,0.0528,-0.0046,-0.0003,0.1238,0.1207
169920.0000,0.1579,0.1534,0.0531,0.0528,-0.0046,-0.0003,0.1237,0.1206
169980.0000,0.1579,0.1533,0.0531,0.0528,-0.0046,-0.0003,0.1237,0.1206
170040.0000,0.1579,0.1533,0.0531,0.0528,-0.0046,-0.0003,0.1237,0.1206
170100.0000,0.1578,0.1533,0.0531,0.0528,-0.0046,-0.0003,0.1237,0.1206
170160.0000,0.1578,0.1532,0.0531,0.0528,-0.0046,-0.0003,0.1236,0.1205
170220.0000,0.1578,0.1532,0.0531,0.0528,-0.0046,-0.0003,0.1236,0.1205
170280.0000,0.1577,0.1532,0.0531,0.0528,-0.0046,-0.0003,0.1236,0.1205
170340.0000,0.1577,0.1531,0.0531,0.0528,-0.0046,-0.0003,0.1236,0.1205
170400.0000,0.1576,0.1531,0.0531,0.0528,-0.0046,-0.0003,0.1235,0.1205
170460.0000,0.1576,0.1531,0.0531,0.0528,-0.0046,-0.0003,0.1235,0.1204
170520.0000,0.1576,0.1530,0.0531,0.0528,-0.0046,-0.0003,0.1235,0.1204
170580.0000,0.1575,0.1530,0.0531,0.0528,-0.0046,-0.0003,0.1235,0.1204
170640.0000,0.1575,0.1530,0.0531,0.0528,-0.0046,-0.0003,0.1234,0.1204
170700.0000,0.1575,0.1529,0.0531,0.0528,-0.0045,-0.0003,0.1234,0.1203
170760.0000,0.1574,0.1529,0.0531,0.0528,-0.0045,-0.0003,0.1234,0.1203
170820.0000,0.1574,0.1529,0.0531,0.0528,-0.0045,-0.0003,0.1234,0.1203
170880.0000,0.1574,0.1528,0.0531,0.0528,-0.0045,-0.0003,0.1233,0.1203
170940.0000,0.1573,0.1528,0.0531,0.0528,-0.0045,-0.0003,0.1233,0.1203
171000.0000,0.1573,0.1528,0.0531,0.0528,-0.0045,-0.0003,0.1233,0.1202
171060.0000,0.1572,0.1527,0.0531,0.0528,-0.0045,-0.0003,0.1233,0.1202
171120.0000,0.1572,0.1527,0.0531,0.0528,-0.0045,-0.0003,0.1233,0.1202
171180.0000,0.1572,0.1527,0.0531,0.0528,-0.0045,-0.0003,0.1232,0.1202
171240.0000,0.1571,0.1526,0.0531,0.0528,-0.0045,-0.0003,0.1232,0.1201
171300.0000,0.1571,0.1526,0.0531,0.0528,-0.0045,-0.0003,0.1232,0.1201
171360.0000,0.1571,0.1526,0.0531,0.0528,-0.0045,-0.0003,0.1232,0.1201
171420.0000,0.1570,0.1525,0.0531,0.0528,-0.0045,-0.0003,0.1231,0.1201
171480.0000,0.1570,0.1525,0.0531,0.0528,-0.0045,-0.0003,0.1231,0.1201
171540.0000,0.1570,0.1525,0.0531,0.0528,-0.0045,-0.0003,0.1231,0.1200
171600.0000,0.1569,0.1524,0.0531,0.0528,-0.0045,-0.0003,0.1231,0.1200
171660.0000,0.1569,0.1524,0.0531,0.0528,-0.0045,-0.0003,0.1230,0.1200
171720.0000,0.1568,0.1524,0.0531,0.0528,-0.0045,-0.0003,0.1230,0.1200
171780.0000,0.1568,0.1523,0.0531,0.0528,-0.0045,-0.0003,0.1230,0.1199
171840.0000,0.1568,0.1523,0.0531,0.0528,-0.0045,-0.0003,0.1230,0.1199
171900.0000,0.1567,0.1523,0.0531,0.0528,-0.0045,-0.0003,0.1229,0.1199
171960.0000,0.1567,0.1522,0.0531,0.0528,-0.0045,-0.0003,0.1229,0.1199
172020.0000,0.1567,0.1522,0.0530,0.0528,-0.0045,-0.0003,0.1229,0.1199
172080.0000,0.1566,0.1522,0.0530,0.0528,-0.0045,-0.0003,0.1229,0.1198
172140.0000,0.1566,0.1521,0.0530,0.0528,-0.0045,-0.0003,0.1228,0.1198
172200.0000,0.1566,0.1521,0.0530,0.0527,-0.0045,-0.0003,0.1228,0.1198
172260.0000,0.1565,0.1521,0.0530,0.0527,-0.0045,-0.0003,0.1228,0.1198
172320.0000,0.1565,0.1520,0.0530,0.0527,-0.0044,-0.0003,0.1228,0.1197
172380.0000,0.1564,0.1520,0.0530,0.0527,-0.0044,-0.0003,0.1227,0.1197
172440.0000,0.1564,0.1520,0.0530,0.0527,-0.0044,-0.0003,0.1227,0.1197
172500.0000,0.1564,0.1519,0.0530,0.0527,-0.0044,-0.0003,0.1227,0.1197
172560.0000,0.1563,0.1519,0.0530,0.0527,-0.0044,-0.0003,0.1227,0.1197
172620.0000,0.1563,0.1519,0.0530,0.0527,-0.0044,-0.0003,0.1226,0.1196
172680.0000,0.1563,0.1518,0.0530,0.0527,-0.0044,-0.0003,0.1226,0.1196
172740.0000,0.1562,0.1518,0.0530,0.0527,-0.0044,-0.0003,0.1226,0.1196
172800.0000,0.1562,0.1518,0.0530,0.0527,-0.0044,-0.0003,0.1226,0.1196
172860.0000,0.1562,0.1517,0.0530,0.0527,-0.0044,-0.0003,0.1225,0.1195
172920.0000,0.1561,0.1517,0.0530,0.0527,-0.0044,-0.0003,0.1225,0.1195
172980.0000,0.1561,0.1517,0.0530,0.0527,-0.0044,-0.0003,0.1225,0.1195
173040.0000,0.1561,0.1516,0.0530,0.0527,-0.0044,-0.0003,0.1225,0.1195
173100.0000,0.1560,0.1516,0.0530,0.0527,-0.0044,-0.0003,0.1224,0.1195
173160.0000,0.1560,0.1516,0.0530,0.0527,-0.0044,-0.0003,0.1224,0.1194
173220.0000,0.1559,0.1516,0.0530,0.0527,-0.0044,-0.0003,0.1224,0.1194
173280.0000,0.1559,0.1515,0.0530,0.0527,-0.0044,-0.0003,0.1224,0.1194
173340.0000,0.1559,0.1515,0.0530,0.0527,-0.0044,-0.0003,0.1224,0.1194
173400.0000,0.1558,0.1515,0.0530,0.0527,-0.0044,-0.0003,0.1223,0.1194
173460.0000,0.1558,0.1514,0.0530,0.0527,-0.0044,-0.0003,0.1223,0.1193
173520.0000,0.1558,0.1514,0.0530,0.0527,-0.0044,-0.0003,0.1223,0.1193
173580.0000,0.1557,0.1514,0.0530,0.0527,-0.0044,-0.0003,0.1223,0.1193
173640.0000,0.1557,0.1513,0.0530,0.0527,-0.0044,-0.0003,0.1222,0.1193
173700.0000,0.1557,0.1513,0.0530,0.0527,-0.0044,-0.0003,0.1222,0.1192
173760.0000,0.1556,0.1513,0.0530,0.0527,-0.0044,-0.0003,0.1222,0.1192
173820.0000,0.1556,0.1512,0.0530,0.0527,-0.0044,-0.0003,0.1222,0.1192
173880.0000,0.1556,0.1512,0.0530,0.0527,-0.0044,-0.0003,0.1221,0.1192
173940.0000,0.1555,0.1512,0.0530,0.0527,-0.0044,-0.0003,0.1221,0.1192
174000.0000,0.1555,0.1511,0.0530,0.0527,-0.0044,-0.0003,0.1221,0.1191
174060.0000,0.1555,0.1511,0.0530,0.0527,-0.0043,-0.0003,0.1221,0.1191
174120.0000,0.1554,0.1511,0.0530,0.0527,-0.0043,-0.0003,0.1220,0.1191
174180.0000,0.1554,0.1510,0.0530,0.0527,-0.0043,-0.0003,0.1220,0.1191
174240.0000,0.1553,0.1510,0.0530,0.0527,-0.0043,-0.0003,0.1220,0.1190
174300.0000,0.1553,0.1510,0.0530,0.0527,-0.0043,-0.0003,0.1220,0.1190
174360.0000,0.1553,0.1509,0.0530,0.0527,-0.0043,-0.0003,0.1219,0.1190
174420.0000,0.1552,0.1509,0.0530,0.0527,-0.0043,-0.0003,0.1219,0.1190
174480.0000,0.1552,0.1509,0.0530,0.0527,-0.0043,-0.0003,0.1219,0.1190
