time_s,z_m,z_cm,T_axis_2d_C,C_axis_2d,T_side_2d_C,C_side_2d,T_end_axis_surface_C,C_end_axis_surface
212400.0000,0.1985,19.8529,50.1650,0.3931,50.1650,0.0574,50.1650,0.3931
212400.0000,0.2034,20.3431,50.1650,0.3924,50.1650,0.0573,50.1650,0.3924
212400.0000,0.2083,20.8333,50.1650,0.3913,50.1650,0.0573,50.1650,0.3913
212400.0000,0.2132,21.3235,50.1650,0.3895,50.1650,0.0572,50.1650,0.3895
212400.0000,0.2181,21.8137,50.1650,0.3867,50.1650,0.0570,50.1650,0.3867
212400.0000,0.2230,22.3039,50.1650,0.3823,50.1650,0.0567,50.1650,0.3823
212400.0000,0.2279,22.7941,50.1650,0.3752,50.1650,0.0563,50.1650,0.3752
212400.0000,0.2328,23.2843,50.1650,0.3637,50.1650,0.0557,50.1650,0.3637
212400.0000,0.2377,23.7745,50.1650,0.3442,50.1650,0.0547,50.1650,0.3442
212400.0000,0.2426,24.2647,50.1650,0.3081,50.1650,0.0530,50.1650,0.3081
212400.0000,0.2475,24.7549,50.1650,0.2103,50.1650,0.0505,50.1650,0.0578
216000.0000,0.0025,0.2451,50.1650,0.2092,50.1650,0.0504,50.1650,0.0575
216000.0000,0.0074,0.7353,50.1650,0.3060,50.1650,0.0530,50.1650,0.3060
216000.0000,0.0123,1.2255,50.1650,0.3418,50.1650,0.0545,50.1650,0.3418
216000.0000,0.0172,1.7157,50.1650,0.3610,50.1650,0.0555,50.1650,0.3610
216000.0000,0.0221,2.2059,50.1650,0.3723,50.1650,0.0561,50.1650,0.3723
216000.0000,0.0270,2.6961,50.1650,0.3793,50.1650,0.0565,50.1650,0.3793
216000.0000,0.0319,3.1863,50.1650,0.3837,50.1650,0.0568,50.1650,0.3837
216000.0000,0.0368,3.6765,50.1650,0.3864,50.1650,0.0569,50.1650,0.3864
216000.0000,0.0417,4.1667,50.1650,0.3882,50.1650,0.0570,50.1650,0.3882
216000.0000,0.0466,4.6569,50.1650,0.3893,50.1650,0.0571,50.1650,0.3893
216000.0000,0.0515,5.1471,50.1650,0.3900,50.1650,0.0572,50.1650,0.3900
216000.0000,0.0564,5.6373,50.1650,0.3905,50.1650,0.0572,50.1650,0.3905
216000.0000,0.0613,6.1275,50.1650,0.3907,50.1650,0.0572,50.1650,0.3907
216000.0000,0.0662,6.6176,50.1650,0.3909,50.1650,0.0572,50.1650,0.3909
216000.0000,0.0711,7.1078,50.1650,0.3910,50.1650,0.0572,50.1650,0.3910
216000.0000,0.0760,7.5980,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.0809,8.0882,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.0858,8.5784,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.0907,9.0686,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.0956,9.5588,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1005,10.0490,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1054,10.5392,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1103,11.0294,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1152,11.5196,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1201,12.0098,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1250,12.5000,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1299,12.9902,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1348,13.4804,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1397,13.9706,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1446,14.4608,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1495,14.9510,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1544,15.4412,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1593,15.9314,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1642,16.4216,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1691,16.9118,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1740,17.4020,50.1650,0.3911,50.1650,0.0572,50.1650,0.3911
216000.0000,0.1789,17.8922,50.1650,0.3910,50.1650,0.0572,50.1650,0.3910
216000.0000,0.1838,18.3824,50.1650,0.3909,50.1650,0.0572,50.1650,0.3909
216000.0000,0.1887,18.8725,50.1650,0.3907,50.1650,0.0572,50.1650,0.3907
216000.0000,0.1936,19.3627,50.1650,0.3905,50.1650,0.0572,50.1650,0.3905
216000.0000,0.1985,19.8529,50.1650,0.3900,50.1650,0.0572,50.1650,0.3900
216000.0000,0.2034,20.3431,50.1650,0.3893,50.1650,0.0571,50.1650,0.3893
216000.0000,0.2083,20.8333,50.1650,0.3882,50.1650,0.0570,50.1650,0.3882
216000.0000,0.2132,21.3235,50.1650,0.3864,50.1650,0.0569,50.1650,0.3864
216000.0000,0.2181,21.8137,50.1650,0.3837,50.1650,0.0568,50.1650,0.3837
216000.0000,0.2230,22.3039,50.1650,0.3793,50.1650,0.0565,50.1650,0.3793
216000.0000,0.2279,22.7941,50.1650,0.3723,50.1650,0.0561,50.1650,0.3723
216000.0000,0.2328,23.2843,50.1650,0.3610,50.1650,0.0555,50.1650,0.3610
216000.0000,0.2377,23.7745,50.1650,0.3418,50.1650,0.0545,50.1650,0.3418
216000.0000,0.2426,24.2647,50.1650,0.3060,50.1650,0.0530,50.1650,0.3060
216000.0000,0.2475,24.7549,50.1650,0.2092,50.1650,0.0504,50.1650,0.0575
219600.0000,0.0025,0.2451,50.1650,0.2080,50.1650,0.0504,50.1650,0.0573
219600.0000,0.0074,0.7353,50.1650,0.3040,50.1650,0.0529,50.1650,0.3040
219600.0000,0.0123,1.2255,50.1650,0.3393,50.1650,0.0544,50.1650,0.3393
219600.0000,0.0172,1.7157,50.1650,0.3583,50.1650,0.0553,50.1650,0.3583
219600.0000,0.0221,2.2059,50.1650,0.3696,50.1650,0.0559,50.1650,0.3696
219600.0000,0.0270,2.6961,50.1650,0.3764,50.1650,0.0563,50.1650,0.3764
219600.0000,0.0319,3.1863,50.1650,0.3807,50.1650,0.0566,50.1650,0.3807
219600.0000,0.0368,3.6765,50.1650,0.3835,50.1650,0.0567,50.1650,0.3835
219600.0000,0.0417,4.1667,50.1650,0.3852,50.1650,0.0568,50.1650,0.3852
219600.0000,0.0466,4.6569,50.1650,0.3863,50.1650,0.0569,50.1650,0.3863
219600.0000,0.0515,5.1471,50.1650,0.3870,50.1650,0.0569,50.1650,0.3870
219600.0000,0.0564,5.6373,50.1650,0.3874,50.1650,0.0570,50.1650,0.3874
219600.0000,0.0613,6.1275,50.1650,0.3877,50.1650,0.0570,50.1650,0.3877
219600.0000,0.0662,6.6176,50.1650,0.3879,50.1650,0.0570,50.1650,0.3879
219600.0000,0.0711,7.1078,50.1650,0.3880,50.1650,0.0570,50.1650,0.3880
219600.0000,0.0760,7.5980,50.1650,0.3880,50.1650,0.0570,50.1650,0.3880
219600.0000,0.0809,8.0882,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.0858,8.5784,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.0907,9.0686,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.0956,9.5588,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1005,10.0490,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1054,10.5392,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1103,11.0294,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1152,11.5196,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1201,12.0098,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1250,12.5000,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1299,12.9902,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1348,13.4804,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1397,13.9706,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1446,14.4608,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1495,14.9510,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1544,15.4412,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1593,15.9314,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1642,16.4216,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1691,16.9118,50.1650,0.3881,50.1650,0.0570,50.1650,0.3881
219600.0000,0.1740,17.4020,50.1650,0.3880,50.1650,0.0570,50.1650,0.3880
219600.0000,0.1789,17.8922,50.1650,0.3880,50.1650,0.0570,50.1650,0.3880
219600.0000,0.1838,18.3824,50.1650,0.3879,50.1650,0.0570,50.1650,0.3879
219600.0000,0.1887,18.8725,50.1650,0.3877,50.1650,0.0570,50.1650,0.3877
219600.0000,0.1936,19.3627,50.1650,0.3874,50.1650,0.0570,50.1650,0.3874
219600.0000,0.1985,19.8529,50.1650,0.3870,50.1650,0.0569,50.1650,0.3870
219600.0000,0.2034,20.3431,50.1650,0.3863,50.1650,0.0569,50.1650,0.3863
219600.0000,0.2083,20.8333,50.1650,0.3852,50.1650,0.0568,50.1650,0.3852
219600.0000,0.2132,21.3235,50.1650,0.3835,50.1650,0.0567,50.1650,0.3835
219600.0000,0.2181,21.8137,50.1650,0.3807,50.1650,0.0566,50.1650,0.3807
219600.0000,0.2230,22.3039,50.1650,0.3764,50.1650,0.0563,50.1650,0.3764
219600.0000,0.2279,22.7941,50.1650,0.3696,50.1650,0.0559,50.1650,0.3696
219600.0000,0.2328,23.2843,50.1650,0.3583,50.1650,0.0553,50.1650,0.3583
219600.0000,0.2377,23.7745,50.1650,0.3393,50.1650,0.0544,50.1650,0.3393
219600.0000,0.2426,24.2647,50.1650,0.3040,50.1650,0.0529,50.1650,0.3040
219600.0000,0.2475,24.7549,50.1650,0.2080,50.1650,0.0504,50.1650,0.0573
223200.0000,0.0025,0.2451,50.1650,0.2069,50.1650,0.0504,50.1650,0.0571
223200.0000,0.0074,0.7353,50.1650,0.3021,50.1650,0.0528,50.1650,0.3021
223200.0000,0.0123,1.2255,50.1650,0.3370,50.1650,0.0543,50.1650,0.3370
223200.0000,0.0172,1.7157,50.1650,0.3558,50.1650,0.0552,50.1650,0.3558
223200.0000,0.0221,2.2059,50.1650,0.3669,50.1650,0.0558,50.1650,0.3669
223200.0000,0.0270,2.6961,50.1650,0.3736,50.1650,0.0561,50.1650,0.3736
223200.0000,0.0319,3.1863,50.1650,0.3779,50.1650,0.0564,50.1650,0.3779
223200.0000,0.0368,3.6765,50.1650,0.3806,50.1650,0.0565,50.1650,0.3806
223200.0000,0.0417,4.1667,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
223200.0000,0.0466,4.6569,50.1650,0.3834,50.1650,0.0567,50.1650,0.3834
223200.0000,0.0515,5.1471,50.1650,0.3841,50.1650,0.0567,50.1650,0.3841
223200.0000,0.0564,5.6373,50.1650,0.3845,50.1650,0.0568,50.1650,0.3845
223200.0000,0.0613,6.1275,50.1650,0.3848,50.1650,0.0568,50.1650,0.3848
223200.0000,0.0662,6.6176,50.1650,0.3849,50.1650,0.0568,50.1650,0.3849
223200.0000,0.0711,7.1078,50.1650,0.3850,50.1650,0.0568,50.1650,0.3850
223200.0000,0.0760,7.5980,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.0809,8.0882,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.0858,8.5784,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.0907,9.0686,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.0956,9.5588,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1005,10.0490,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1054,10.5392,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1103,11.0294,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1152,11.5196,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1201,12.0098,50.1650,0.3852,50.1650,0.0568,50.1650,0.3852
223200.0000,0.1250,12.5000,50.1650,0.3852,50.1650,0.0568,50.1650,0.3852
223200.0000,0.1299,12.9902,50.1650,0.3852,50.1650,0.0568,50.1650,0.3852
223200.0000,0.1348,13.4804,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1397,13.9706,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1446,14.4608,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1495,14.9510,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1544,15.4412,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1593,15.9314,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1642,16.4216,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1691,16.9118,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1740,17.4020,50.1650,0.3851,50.1650,0.0568,50.1650,0.3851
223200.0000,0.1789,17.8922,50.1650,0.3850,50.1650,0.0568,50.1650,0.3850
223200.0000,0.1838,18.3824,50.1650,0.3849,50.1650,0.0568,50.1650,0.3849
223200.0000,0.1887,18.8725,50.1650,0.3848,50.1650,0.0568,50.1650,0.3848
223200.0000,0.1936,19.3627,50.1650,0.3845,50.1650,0.0568,50.1650,0.3845
223200.0000,0.1985,19.8529,50.1650,0.3841,50.1650,0.0567,50.1650,0.3841
223200.0000,0.2034,20.3431,50.1650,0.3834,50.1650,0.0567,50.1650,0.3834
223200.0000,0.2083,20.8333,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
223200.0000,0.2132,21.3235,50.1650,0.3806,50.1650,0.0565,50.1650,0.3806
223200.0000,0.2181,21.8137,50.1650,0.3779,50.1650,0.0564,50.1650,0.3779
223200.0000,0.2230,22.3039,50.1650,0.3736,50.1650,0.0561,50.1650,0.3736
223200.0000,0.2279,22.7941,50.1650,0.3669,50.1650,0.0558,50.1650,0.3669
223200.0000,0.2328,23.2843,50.1650,0.3558,50.1650,0.0552,50.1650,0.3558
223200.0000,0.2377,23.7745,50.1650,0.3370,50.1650,0.0543,50.1650,0.3370
223200.0000,0.2426,24.2647,50.1650,0.3021,50.1650,0.0528,50.1650,0.3021
223200.0000,0.2475,24.7549,50.1650,0.2069,50.1650,0.0504,50.1650,0.0571
226800.0000,0.0025,0.2451,50.1650,0.2059,50.1650,0.0504,50.1650,0.0569
226800.0000,0.0074,0.7353,50.1650,0.3002,50.1650,0.0527,50.1650,0.3002
226800.0000,0.0123,1.2255,50.1650,0.3347,50.1650,0.0541,50.1650,0.3347
226800.0000,0.0172,1.7157,50.1650,0.3533,50.1650,0.0550,50.1650,0.3533
226800.0000,0.0221,2.2059,50.1650,0.3642,50.1650,0.0556,50.1650,0.3642
226800.0000,0.0270,2.6961,50.1650,0.3709,50.1650,0.0560,50.1650,0.3709
226800.0000,0.0319,3.1863,50.1650,0.3751,50.1650,0.0562,50.1650,0.3751
226800.0000,0.0368,3.6765,50.1650,0.3778,50.1650,0.0563,50.1650,0.3778
226800.0000,0.0417,4.1667,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
226800.0000,0.0466,4.6569,50.1650,0.3805,50.1650,0.0565,50.1650,0.3805
226800.0000,0.0515,5.1471,50.1650,0.3812,50.1650,0.0565,50.1650,0.3812
226800.0000,0.0564,5.6373,50.1650,0.3816,50.1650,0.0566,50.1650,0.3816
226800.0000,0.0613,6.1275,50.1650,0.3819,50.1650,0.0566,50.1650,0.3819
226800.0000,0.0662,6.6176,50.1650,0.3821,50.1650,0.0566,50.1650,0.3821
226800.0000,0.0711,7.1078,50.1650,0.3822,50.1650,0.0566,50.1650,0.3822
226800.0000,0.0760,7.5980,50.1650,0.3822,50.1650,0.0566,50.1650,0.3822
226800.0000,0.0809,8.0882,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.0858,8.5784,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.0907,9.0686,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.0956,9.5588,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1005,10.0490,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1054,10.5392,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1103,11.0294,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1152,11.5196,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1201,12.0098,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1250,12.5000,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1299,12.9902,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1348,13.4804,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1397,13.9706,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1446,14.4608,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1495,14.9510,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1544,15.4412,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1593,15.9314,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1642,16.4216,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1691,16.9118,50.1650,0.3823,50.1650,0.0566,50.1650,0.3823
226800.0000,0.1740,17.4020,50.1650,0.3822,50.1650,0.0566,50.1650,0.3822
226800.0000,0.1789,17.8922,50.1650,0.3822,50.1650,0.0566,50.1650,0.3822
226800.0000,0.1838,18.3824,50.1650,0.3821,50.1650,0.0566,50.1650,0.3821
226800.0000,0.1887,18.8725,50.1650,0.3819,50.1650,0.0566,50.1650,0.3819
226800.0000,0.1936,19.3627,50.1650,0.3816,50.1650,0.0566,50.1650,0.3816
226800.0000,0.1985,19.8529,50.1650,0.3812,50.1650,0.0565,50.1650,0.3812
226800.0000,0.2034,20.3431,50.1650,0.3805,50.1650,0.0565,50.1650,0.3805
226800.0000,0.2083,20.8333,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
226800.0000,0.2132,21.3235,50.1650,0.3778,50.1650,0.0563,50.1650,0.3778
226800.0000,0.2181,21.8137,50.1650,0.3751,50.1650,0.0562,50.1650,0.3751
226800.0000,0.2230,22.3039,50.1650,0.3709,50.1650,0.0560,50.1650,0.3709
226800.0000,0.2279,22.7941,50.1650,0.3642,50.1650,0.0556,50.1650,0.3642
226800.0000,0.2328,23.2843,50.1650,0.3533,50.1650,0.0550,50.1650,0.3533
226800.0000,0.2377,23.7745,50.1650,0.3347,50.1650,0.0541,50.1650,0.3347
226800.0000,0.2426,24.2647,50.1650,0.3002,50.1650,0.0527,50.1650,0.3002
226800.0000,0.2475,24.7549,50.1650,0.2059,50.1650,0.0504,50.1650,0.0569
230400.0000,0.0025,0.2451,50.1650,0.2048,50.1650,0.0504,50.1650,0.0567
230400.0000,0.0074,0.7353,50.1650,0.2983,50.1650,0.0526,50.1650,0.2983
230400.0000,0.0123,1.2255,50.1650,0.3325,50.1650,0.0540,50.1650,0.3325
230400.0000,0.0172,1.7157,50.1650,0.3509,50.1650,0.0549,50.1650,0.3509
230400.0000,0.0221,2.2059,50.1650,0.3617,50.1650,0.0554,50.1650,0.3617
230400.0000,0.0270,2.6961,50.1650,0.3683,50.1650,0.0558,50.1650,0.3683
230400.0000,0.0319,3.1863,50.1650,0.3724,50.1650,0.0560,50.1650,0.3724
230400.0000,0.0368,3.6765,50.1650,0.3751,50.1650,0.0562,50.1650,0.3751
230400.0000,0.0417,4.1667,50.1650,0.3767,50.1650,0.0563,50.1650,0.3767
230400.0000,0.0466,4.6569,50.1650,0.3778,50.1650,0.0563,50.1650,0.3778
230400.0000,0.0515,5.1471,50.1650,0.3784,50.1650,0.0564,50.1650,0.3784
230400.0000,0.0564,5.6373,50.1650,0.3789,50.1650,0.0564,50.1650,0.3789
230400.0000,0.0613,6.1275,50.1650,0.3791,50.1650,0.0564,50.1650,0.3791
230400.0000,0.0662,6.6176,50.1650,0.3793,50.1650,0.0564,50.1650,0.3793
230400.0000,0.0711,7.1078,50.1650,0.3794,50.1650,0.0564,50.1650,0.3794
230400.0000,0.0760,7.5980,50.1650,0.3794,50.1650,0.0564,50.1650,0.3794
230400.0000,0.0809,8.0882,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.0858,8.5784,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.0907,9.0686,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.0956,9.5588,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1005,10.0490,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1054,10.5392,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1103,11.0294,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1152,11.5196,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1201,12.0098,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1250,12.5000,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1299,12.9902,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1348,13.4804,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1397,13.9706,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1446,14.4608,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1495,14.9510,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1544,15.4412,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1593,15.9314,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1642,16.4216,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1691,16.9118,50.1650,0.3795,50.1650,0.0564,50.1650,0.3795
230400.0000,0.1740,17.4020,50.1650,0.3794,50.1650,0.0564,50.1650,0.3794
230400.0000,0.1789,17.8922,50.1650,0.3794,50.1650,0.0564,50.1650,0.3794
230400.0000,0.1838,18.3824,50.1650,0.3793,50.1650,0.0564,50.1650,0.3793
230400.0000,0.1887,18.8725,50.1650,0.3791,50.1650,0.0564,50.1650,0.3791
230400.0000,0.1936,19.3627,50.1650,0.3789,50.1650,0.0564,50.1650,0.3789
230400.0000,0.1985,19.8529,50.1650,0.3784,50.1650,0.0564,50.1650,0.3784
230400.0000,0.2034,20.3431,50.1650,0.3778,50.1650,0.0563,50.1650,0.3778
230400.0000,0.2083,20.8333,50.1650,0.3767,50.1650,0.0563,50.1650,0.3767
230400.0000,0.2132,21.3235,50.1650,0.3751,50.1650,0.0562,50.1650,0.3751
230400.0000,0.2181,21.8137,50.1650,0.3724,50.1650,0.0560,50.1650,0.3724
230400.0000,0.2230,22.3039,50.1650,0.3683,50.1650,0.0558,50.1650,0.3683
230400.0000,0.2279,22.7941,50.1650,0.3617,50.1650,0.0554,50.1650,0.3617
230400.0000,0.2328,23.2843,50.1650,0.3509,50.1650,0.0549,50.1650,0.3509
230400.0000,0.2377,23.7745,50.1650,0.3325,50.1650,0.0540,50.1650,0.3325
230400.0000,0.2426,24.2647,50.1650,0.2983,50.1650,0.0526,50.1650,0.2983
230400.0000,0.2475,24.7549,50.1650,0.2048,50.1650,0.0504,50.1650,0.0567
234000.0000,0.0025,0.2451,50.1650,0.2038,50.1650,0.0504,50.1650,0.0565
234000.0000,0.0074,0.7353,50.1650,0.2965,50.1650,0.0526,50.1650,0.2965
234000.0000,0.0123,1.2255,50.1650,0.3304,50.1650,0.0539,50.1650,0.3304
234000.0000,0.0172,1.7157,50.1650,0.3485,50.1650,0.0547,50.1650,0.3485
234000.0000,0.0221,2.2059,50.1650,0.3592,50.1650,0.0553,50.1650,0.3592
234000.0000,0.0270,2.6961,50.1650,0.3658,50.1650,0.0556,50.1650,0.3658
234000.0000,0.0319,3.1863,50.1650,0.3698,50.1650,0.0558,50.1650,0.3698
234000.0000,0.0368,3.6765,50.1650,0.3724,50.1650,0.0560,50.1650,0.3724
234000.0000,0.0417,4.1667,50.1650,0.3741,50.1650,0.0561,50.1650,0.3741
234000.0000,0.0466,4.6569,50.1650,0.3751,50.1650,0.0561,50.1650,0.3751
234000.0000,0.0515,5.1471,50.1650,0.3758,50.1650,0.0562,50.1650,0.3758
234000.0000,0.0564,5.6373,50.1650,0.3762,50.1650,0.0562,50.1650,0.3762
234000.0000,0.0613,6.1275,50.1650,0.3764,50.1650,0.0562,50.1650,0.3764
234000.0000,0.0662,6.6176,50.1650,0.3766,50.1650,0.0562,50.1650,0.3766
234000.0000,0.0711,7.1078,50.1650,0.3767,50.1650,0.0562,50.1650,0.3767
234000.0000,0.0760,7.5980,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.0809,8.0882,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.0858,8.5784,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.0907,9.0686,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.0956,9.5588,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1005,10.0490,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1054,10.5392,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1103,11.0294,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1152,11.5196,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1201,12.0098,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1250,12.5000,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1299,12.9902,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1348,13.4804,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1397,13.9706,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1446,14.4608,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1495,14.9510,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1544,15.4412,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1593,15.9314,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1642,16.4216,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1691,16.9118,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
234000.0000,0.1740,17.4020,50.1650,0.3768,50.1650,0.0562,50.1650,0.3768
